id , user1, user2
1104 , 3224 , 1853
1105 , 882657 , 11690
1106 , 1443062 , 5689
1107 , 321498 , 1404820
1108 , 711313 , 1111
1109 , 5643 , 2835
1110 , 1125811 , 1270121
1111 , 404133 , 2840
1112 , 1860878 , 6216
1113 , 1983165 , 4628
1114 , 347350 , 481678
1115 , 4899 , 547038
1116 , 600938 , 1382154
1117 , 1531650 , 1413
1118 , 1416837 , 1599821
1119 , 1035318 , 1450
1120 , 6801 , 392326
1121 , 812013 , 3643
1122 , 871791 , 2275
1123 , 705369 , 397
1124 , 1074338 , 8036
1125 , 449292 , 1622942
1126 , 881737 , 8203
1127 , 2016738 , 434219
1128 , 1890 , 795
1129 , 300721 , 1730297
1130 , 657883 , 7505
1131 , 1587983 , 324082
1132 , 475138 , 14225
1133 , 1765407 , 3262
1134 , 900747 , 1391980
1135 , 1791883 , 940241
1136 , 400533 , 5633
1137 , 1885217 , 185375
1138 , 990664 , 2315
1139 , 676783 , 923
1140 , 603279 , 5747
1141 , 335621 , 3800
1142 , 548758 , 329639
1143 , 1590572 , 7554
1144 , 728859 , 4640
1145 , 1904553 , 1031
1146 , 315209 , 700
1147 , 877522 , 451244
1148 , 609792 , 14451
1149 , 1996600 , 1581986
1150 , 128636 , 10523
1151 , 922389 , 6220
1152 , 1894487 , 1936743
1153 , 1852731 , 1455518
1154 , 1873790 , 5767
1155 , 1937 , 12183
1156 , 410561 , 1132357
1157 , 1438994 , 52161
1158 , 1187529 , 8310
1159 , 1875374 , 361
1160 , 507714 , 1496332
1161 , 232068 , 2044
1162 , 1945093 , 12852
1163 , 329676 , 1270
1164 , 891879 , 1427186
1165 , 1570995 , 2588
1166 , 1844529 , 10942
1167 , 1835492 , 2752
1168 , 1803309 , 7550
1169 , 1774592 , 1384
1170 , 3251 , 922389
1171 , 1864645 , 1553917
1172 , 217428 , 10224
1173 , 1067280 , 1966519
1174 , 7999 , 1459559
1175 , 552375 , 1968
1176 , 480948 , 3202
1177 , 459928 , 6446
1178 , 766992 , 1715905
1179 , 2056 , 1572740
1180 , 3082 , 202086
1181 , 1903843 , 5540
1182 , 670291 , 1446838
1183 , 6210 , 177175
1184 , 1223258 , 7188
1185 , 1852656 , 174793
1186 , 1058343 , 10274
1187 , 921950 , 12125
1188 , 2636 , 925834
1189 , 13536 , 1700951
1190 , 1336062 , 790
1191 , 553130 , 14242
1192 , 1035146 , 12547
1193 , 1637750 , 1837963
1194 , 1745454 , 1276176
1195 , 1216850 , 4460
1196 , 1480755 , 10329
1197 , 1999674 , 14105
1198 , 960616 , 11009
1199 , 359478 , 1572042
1200 , 576774 , 2779
1201 , 1164773 , 9505
1202 , 255 , 340816
1203 , 1002416 , 1962617
1204 , 659278 , 1885250
1205 , 876224 , 5431
1206 , 1333699 , 4093
1207 , 418772 , 51
1208 , 1251006 , 10669
1209 , 1844732 , 10817
1210 , 1296 , 1660664
1211 , 2029644 , 1913174
1212 , 10951 , 443815
1213 , 226672 , 1934216
1214 , 844695 , 1096857
1215 , 473169 , 505
1216 , 1679416 , 7505
1217 , 9996 , 82230
1218 , 705785 , 6828
1219 , 968227 , 891691
1220 , 7637 , 338675
1221 , 1081797 , 13
1222 , 817228 , 700
1223 , 965772 , 805505
1224 , 7115 , 1487590
1225 , 1989950 , 669450
1226 , 1464266 , 7921
1227 , 454550 , 2771
1228 , 1985672 , 7817
1229 , 1040247 , 3514
1230 , 3869 , 4044
1231 , 898673 , 1097
1232 , 1114 , 880
1233 , 402296 , 1329665
1234 , 1351838 , 2044214
1235 , 1276674 , 354
1236 , 1423890 , 12562
1237 , 463806 , 324385
1238 , 884228 , 8509
1239 , 126107 , 3800
1240 , 129391 , 616
1241 , 1187564 , 9110
1242 , 476382 , 6785
1243 , 6329 , 1734
1244 , 1319714 , 6669
1245 , 1984303 , 9574
1246 , 1732201 , 499534
1247 , 100975 , 1474802
1248 , 29038 , 11586
1249 , 266993 , 9258
1250 , 812262 , 9258
1251 , 949880 , 71
1252 , 398533 , 812013
1253 , 282171 , 281504
1254 , 1670175 , 1842586
1255 , 1311590 , 470
1256 , 1599 , 1978837
1257 , 434219 , 1171200
1258 , 236731 , 2283
1259 , 11284 , 1700951
1260 , 3217 , 874716
1261 , 1700756 , 605540
1262 , 1732641 , 215520
1263 , 321001 , 1638565
1264 , 918945 , 14028
1265 , 1489818 , 4086
1266 , 102842 , 1438994
1267 , 314433 , 529
1268 , 1190008 , 4286
1269 , 864923 , 1037231
1270 , 45679 , 943360
1271 , 7798 , 462576
1272 , 307117 , 973164
1273 , 115738 , 195
1274 , 1695530 , 640
1275 , 1629648 , 9078
1276 , 27 , 4617
1277 , 1898873 , 1195573
1278 , 2034317 , 12939
1279 , 1459111 , 945943
1280 , 1923696 , 1502190
1281 , 1201511 , 1322
1282 , 1638014 , 1201488
1283 , 556191 , 269
1284 , 1306130 , 6745
1285 , 1733306 , 6557
1286 , 228973 , 3204
1287 , 1866060 , 10790
1288 , 5608 , 674134
1289 , 658178 , 2024619
1290 , 1873790 , 5429
1291 , 1250534 , 1352169
1292 , 7048 , 11705
1293 , 821313 , 1668533
1294 , 651336 , 6486
1295 , 6046 , 1650600
1296 , 8875 , 783184
1297 , 1416456 , 7048
1298 , 542750 , 1265
1299 , 1999614 , 10525
1300 , 5247 , 431702
1301 , 713270 , 10522
1302 , 1675129 , 824
1303 , 1860429 , 10274
1304 , 797944 , 5325
1305 , 1744126 , 2059
1306 , 878664 , 8266
1307 , 1091125 , 1450474
1308 , 369316 , 7678
1309 , 249301 , 324082
1310 , 208812 , 627237
1311 , 576329 , 13794
1312 , 1698302 , 1681
1313 , 1444998 , 616
1314 , 269563 , 2092
1315 , 1112163 , 660
1316 , 1933768 , 4086
1317 , 12250 , 629917
1318 , 9738 , 1565371
1319 , 287244 , 8145
1320 , 13710 , 247009
1321 , 240 , 605738
1322 , 525639 , 875
1323 , 1262 , 1307414
1324 , 58728 , 1730870
1325 , 1976768 , 6703
1326 , 41082 , 1000949
1327 , 5344 , 1427326
1328 , 814213 , 571
1329 , 1533372 , 537067
1330 , 711296 , 802
1331 , 1716154 , 1484
1332 , 750441 , 1082326
1333 , 272972 , 897091
1334 , 1963206 , 274764
1335 , 1435736 , 7895
1336 , 2116 , 8523
1337 , 1364940 , 341
1338 , 886563 , 6691
1339 , 804090 , 1018696
1340 , 1358217 , 2393
1341 , 917243 , 3561
1342 , 1571433 , 216020
1343 , 107994 , 1618347
1344 , 1103165 , 3387
1345 , 655748 , 1126680
1346 , 721610 , 11469
1347 , 1946847 , 536799
1348 , 63627 , 2727
1349 , 864223 , 902
1350 , 1967677 , 802
1351 , 1210041 , 2756
1352 , 774463 , 3216
1353 , 947560 , 1262641
1354 , 1240191 , 470
1355 , 1199114 , 3800
1356 , 607034 , 1716
1357 , 770593 , 262
1358 , 1667873 , 1058582
1359 , 467432 , 1384713
1360 , 1537321 , 5689
1361 , 1502808 , 8702
1362 , 1714286 , 2000464
1363 , 189293 , 1938
1364 , 1249562 , 3834
1365 , 1823184 , 1768
1366 , 634255 , 802
1367 , 1058140 , 4606
1368 , 816746 , 7046
1369 , 1987590 , 6290
1370 , 1839347 , 483
1371 , 953508 , 13740
1372 , 272 , 5608
1373 , 29202 , 1216771
1374 , 530674 , 309675
1375 , 1653363 , 10527
1376 , 9454 , 12037
1377 , 505982 , 1085481
1378 , 836345 , 4426
1379 , 881273 , 608967
1380 , 761219 , 7695
1381 , 651099 , 363
1382 , 14056 , 355040
1383 , 2007927 , 1773
1384 , 1481010 , 8023
1385 , 993134 , 375
1386 , 1476668 , 58
1387 , 1213005 , 11011
1388 , 8890 , 1435094
1389 , 50455 , 5436
1390 , 1500621 , 1943788
1391 , 8861 , 416675
1392 , 195265 , 2526
1393 , 126204 , 512561
1394 , 1473779 , 7696
1395 , 2029282 , 6323
1396 , 596759 , 5412
1397 , 741202 , 2158
1398 , 981 , 6172
1399 , 1438687 , 8493
1400 , 514194 , 12037
1401 , 647769 , 6279
1402 , 256499 , 7596
1403 , 1529179 , 1680237
1404 , 1211830 , 14399
1405 , 1244926 , 11974
1406 , 725125 , 1245334
1407 , 247187 , 228962
1408 , 126204 , 407461
1409 , 638595 , 7006
1410 , 572866 , 6659
1411 , 850993 , 260878
1412 , 915043 , 2047468
1413 , 401125 , 1404
1414 , 5563 , 1835269
1415 , 295236 , 599618
1416 , 132160 , 790
1417 , 649931 , 1254614
1418 , 1584074 , 932950
1419 , 1080326 , 3199
1420 , 1067280 , 266180
1421 , 937615 , 470
1422 , 1059071 , 1030871
1423 , 786497 , 767056
1424 , 1493234 , 255
1425 , 1860120 , 209670
1426 , 470028 , 11725
1427 , 12505 , 321001
1428 , 1480248 , 910049
1429 , 108842 , 1565186
1430 , 427049 , 1277
1431 , 777079 , 9382
1432 , 1177852 , 1840
1433 , 648925 , 8517
1434 , 8943 , 4215
1435 , 881601 , 14407
1436 , 1569979 , 14005
1437 , 1859898 , 1784227
1438 , 1908173 , 2655
1439 , 1831511 , 4509
1440 , 1043901 , 1962617
1441 , 1035111 , 425492
1442 , 804542 , 1523543
1443 , 1251410 , 850065
1444 , 1503919 , 541607
1445 , 548974 , 126994
1446 , 1440386 , 1688658
1447 , 646070 , 6265
1448 , 1075972 , 8882
1449 , 1505476 , 1814
1450 , 115446 , 1306
1451 , 384635 , 109
1452 , 2052220 , 1326059
1453 , 922499 , 1468987
1454 , 1790735 , 11620
1455 , 53313 , 1249213
1456 , 751848 , 10188
1457 , 2894 , 1708973
1458 , 361 , 535625
1459 , 1427661 , 1304
1460 , 380649 , 541
1461 , 1405201 , 1774
1462 , 1859224 , 345519
1463 , 1732858 , 1226768
1464 , 580723 , 2727
1465 , 233990 , 3648
1466 , 12215 , 761630
1467 , 10502 , 1181
1468 , 171789 , 11804
1469 , 1418883 , 218904
1470 , 1772190 , 5270
1471 , 980622 , 3159
1472 , 1069910 , 1304
1473 , 1978427 , 13389
1474 , 1426280 , 7700
1475 , 222379 , 3310
1476 , 1938633 , 581769
1477 , 416899 , 3861
1478 , 1565371 , 803681
1479 , 1548633 , 577
1480 , 13937 , 608339
1481 , 1887230 , 13877
1482 , 2018932 , 558147
1483 , 879777 , 13433
1484 , 1877799 , 3096
1485 , 1837036 , 11481
1486 , 1885730 , 816123
1487 , 204111 , 130821
1488 , 1795507 , 741202
1489 , 634922 , 1840
1490 , 1366 , 1798576
1491 , 1365017 , 2158
1492 , 114253 , 14368
1493 , 9024 , 11725
1494 , 35102 , 1915
1495 , 431787 , 1294537
1496 , 727465 , 786055
1497 , 1835787 , 12558
1498 , 1177991 , 464097
1499 , 8231 , 1432336
1500 , 1630977 , 1965
1501 , 1038268 , 2118
1502 , 450747 , 5436
1503 , 599846 , 10739
1504 , 1137028 , 9911
1505 , 1867848 , 1304
1506 , 1308888 , 1980237
1507 , 1228216 , 9478
1508 , 1164033 , 491
1509 , 159759 , 1683371
1510 , 1233758 , 2043193
1511 , 1744490 , 9562
1512 , 330641 , 11025
1513 , 1084481 , 3423
1514 , 115049 , 3533
1515 , 1011976 , 10531
1516 , 1977735 , 6828
1517 , 1577951 , 4742
1518 , 1114215 , 1663381
1519 , 700770 , 1300
1520 , 1318126 , 6796
1521 , 806990 , 1029344
1522 , 1026729 , 2000235
1523 , 976477 , 3387
1524 , 1505004 , 451389
1525 , 1626473 , 9478
1526 , 790605 , 1479020
1527 , 653551 , 1940760
1528 , 1908626 , 158369
1529 , 1115289 , 5483
1530 , 207319 , 3929
1531 , 1313780 , 1949267
1532 , 590078 , 8252
1533 , 11725 , 197088
1534 , 738974 , 1078
1535 , 7085 , 1002287
1536 , 1226037 , 6801
1537 , 826 , 50492
1538 , 492195 , 9005
1539 , 1304705 , 6776
1540 , 594463 , 1304621
1541 , 2492 , 1740718
1542 , 1833 , 7145
1543 , 272292 , 13337
1544 , 1863849 , 10646
1545 , 390339 , 1565252
1546 , 1419426 , 157
1547 , 853713 , 1806
1548 , 175084 , 1331807
1549 , 836345 , 4927
1550 , 750377 , 1708879
1551 , 1731434 , 730
1552 , 1623616 , 9797
1553 , 1430311 , 10224
1554 , 410101 , 1880823
1555 , 987583 , 276048
1556 , 1130983 , 4684
1557 , 1383546 , 82
1558 , 1851834 , 1970
1559 , 1762109 , 5689
1560 , 507030 , 2153
1561 , 1285719 , 10975
1562 , 641301 , 14377
1563 , 472052 , 5329
1564 , 1253801 , 10383
1565 , 771714 , 2726
1566 , 1396296 , 262923
1567 , 1493788 , 2775
1568 , 1183359 , 4443
1569 , 338675 , 3800
1570 , 365108 , 3800
1571 , 262923 , 2954
1572 , 1164104 , 9258
1573 , 670551 , 10862
1574 , 8042 , 1314916
1575 , 677191 , 773552
1576 , 1714189 , 10562
1577 , 65604 , 5482
1578 , 5689 , 126924
1579 , 1082303 , 523605
1580 , 1433935 , 14428
1581 , 1067378 , 577
1582 , 52161 , 11151
1583 , 404508 , 6857
1584 , 1445513 , 575121
1585 , 1533372 , 474
1586 , 1304881 , 3400
1587 , 1084279 , 2061
1588 , 915554 , 35882
1589 , 56705 , 4874
1590 , 1833120 , 937058
1591 , 1070663 , 1701
1592 , 425549 , 7397
1593 , 9912 , 1800140
1594 , 768046 , 4588
1595 , 1905635 , 780291
1596 , 17668 , 2608
1597 , 3392 , 1742743
1598 , 1641007 , 1022239
1599 , 17616 , 843930
1600 , 217031 , 2059
1601 , 5692 , 328
1602 , 63368 , 1155716
1603 , 1242200 , 1515103
1604 , 1164847 , 8875
1605 , 1576739 , 6064
1606 , 4975 , 404
1607 , 1357620 , 9752
1608 , 481678 , 11882
1609 , 820095 , 2315
1610 , 954835 , 902
1611 , 1424085 , 883247
1612 , 935824 , 220
1613 , 779023 , 10748
1614 , 926397 , 1118504
1615 , 1245237 , 11804
1616 , 1381406 , 1885250
1617 , 1968379 , 571
1618 , 186227 , 8514
1619 , 5441 , 526606
1620 , 1660930 , 1894098
1621 , 1744813 , 3179
1622 , 1760637 , 9486
1623 , 52759 , 1577763
1624 , 729067 , 1212237
1625 , 749951 , 2009224
1626 , 12071 , 1191544
1627 , 168030 , 3314
1628 , 1163094 , 1652898
1629 , 1632335 , 3103
1630 , 439 , 1038268
1631 , 7918 , 990514
1632 , 449243 , 11804
1633 , 464 , 2653
1634 , 916225 , 1624
1635 , 727471 , 7476
1636 , 715606 , 2779
1637 , 1210840 , 51764
1638 , 1502809 , 12800
1639 , 547231 , 6971
1640 , 1909957 , 1455408
1641 , 1388078 , 1967978
1642 , 1613677 , 3800
1643 , 1113435 , 1432797
1644 , 125121 , 9258
1645 , 1534899 , 221
1646 , 2009606 , 8494
1647 , 1926165 , 1859
1648 , 472 , 1094752
1649 , 1369117 , 2047647
1650 , 1564683 , 10384
1651 , 1390718 , 3181
1652 , 1405600 , 287525
1653 , 1473703 , 1965
1654 , 10502 , 9208
1655 , 1179066 , 2058
1656 , 7368 , 1770870
1657 , 1695530 , 1444403
1658 , 47239 , 60599
1659 , 579181 , 2986
1660 , 532602 , 7413
1661 , 4162 , 1096852
1662 , 1062657 , 10772
1663 , 670671 , 588
1664 , 1854291 , 11208
1665 , 174793 , 324293
1666 , 1486152 , 401468
1667 , 1645000 , 7254
1668 , 1822154 , 82
1669 , 1123342 , 3778
1670 , 1524752 , 10418
1671 , 5482 , 263
1672 , 1977946 , 1703
1673 , 218946 , 1139024
1674 , 227910 , 13880
1675 , 1353532 , 409877
1676 , 946501 , 597236
1677 , 1628917 , 11871
1678 , 3082 , 12508
1679 , 1671116 , 12719
1680 , 1641007 , 2636
1681 , 1924359 , 248564
1682 , 3669 , 13410
1683 , 739998 , 1587477
1684 , 1564683 , 1136
1685 , 517127 , 1323039
1686 , 1357592 , 8433
1687 , 218898 , 549
1688 , 1772999 , 1561032
1689 , 10343 , 1217797
1690 , 1160289 , 2013818
1691 , 6392 , 1324
1692 , 145656 , 756
1693 , 706156 , 8993
1694 , 169264 , 1250
1695 , 1587477 , 2033594
1696 , 1921 , 1672
1697 , 1826707 , 7132
1698 , 1550590 , 3899
1699 , 1732600 , 6659
1700 , 1558580 , 1720
1701 , 330281 , 922757
1702 , 996212 , 4407
1703 , 338 , 248968
1704 , 648566 , 2584
1705 , 1009288 , 7438
1706 , 838185 , 905082
1707 , 1288415 , 6828
1708 , 616108 , 14451
1709 , 1244312 , 3043
1710 , 128385 , 14451
1711 , 1377270 , 1690029
1712 , 370563 , 8042
1713 , 950617 , 795
1714 , 338914 , 2035
1715 , 2519 , 1620436
1716 , 9984 , 1896032
1717 , 9385 , 1961021
1718 , 1966991 , 1746914
1719 , 1475458 , 937615
1720 , 2354 , 1204011
1721 , 812013 , 1255219
1722 , 1753052 , 2962
1723 , 451680 , 13874
1724 , 1077852 , 63368
1725 , 1227778 , 782
1726 , 1094232 , 919386
1727 , 439990 , 7631
1728 , 11507 , 2046320
1729 , 1979787 , 10126
1730 , 160662 , 343
1731 , 1996204 , 13917
1732 , 2038868 , 875
1733 , 10444 , 176485
1734 , 1091133 , 12425
1735 , 338800 , 1901492
1736 , 1491349 , 347274
1737 , 1078 , 1691637
1738 , 651 , 881273
1739 , 1256006 , 6291
1740 , 1189069 , 6141
1741 , 907446 , 4941
1742 , 304825 , 11507
1743 , 1485212 , 1304
1744 , 1054101 , 429
1745 , 178555 , 5487
1746 , 373682 , 5132
1747 , 231705 , 6235
1748 , 1527406 , 1860143
1749 , 276010 , 1160
1750 , 640834 , 5508
1751 , 11780 , 1487120
1752 , 1123641 , 518
1753 , 2121 , 12810
1754 , 1017784 , 2073
1755 , 567910 , 9658
1756 , 8504 , 1873780
1757 , 1472273 , 4146
1758 , 8966 , 1631060
1759 , 1577959 , 5365
1760 , 1353222 , 3735
1761 , 371912 , 82
1762 , 1122026 , 5639
1763 , 1285037 , 1125079
1764 , 530804 , 6795
1765 , 1999314 , 10083
1766 , 1447201 , 1267
1767 , 246039 , 1499971
1768 , 915084 , 1770870
1769 , 304223 , 8382
1770 , 3934 , 634882
1771 , 167840 , 558740
1772 , 12662 , 1887837
1773 , 1312552 , 1068
1774 , 1612838 , 2001
1775 , 1905635 , 1083005
1776 , 649140 , 802
1777 , 600690 , 1741535
1778 , 1144010 , 1896477
1779 , 459622 , 1629069
1780 , 365345 , 9145
1781 , 1142422 , 457617
1782 , 94849 , 110
1783 , 844745 , 2775
1784 , 1859209 , 314329
1785 , 1318229 , 6161
1786 , 725340 , 229182
1787 , 1776624 , 12433
1788 , 1433089 , 14229
1789 , 1384840 , 864571
1790 , 1617810 , 13893
1791 , 1274169 , 2051282
1792 , 562185 , 1542
1793 , 1708963 , 378801
1794 , 2030189 , 1922936
1795 , 695970 , 6035
1796 , 405030 , 1112
1797 , 790821 , 51
1798 , 2004389 , 6397
1799 , 803534 , 9240
1800 , 224337 , 1714189
1801 , 1445812 , 2025583
1802 , 10822 , 753148
1803 , 326653 , 40
1804 , 649913 , 7298
1805 , 1104273 , 7110
1806 , 1645920 , 6371
1807 , 1277951 , 192
1808 , 1566766 , 10126
1809 , 1988408 , 64148
1810 , 1175 , 490
1811 , 1719831 , 2070
1812 , 741842 , 335649
1813 , 7189 , 6627
1814 , 1860878 , 1304
1815 , 13853 , 78337
1816 , 326115 , 474
1817 , 8317 , 2042625
1818 , 3827 , 1849469
1819 , 719064 , 1672
1820 , 1142908 , 654375
1821 , 1570368 , 294144
1822 , 1586085 , 189239
1823 , 288774 , 3316
1824 , 1558609 , 185375
1825 , 177816 , 1804012
1826 , 381335 , 8010
1827 , 937713 , 2332
1828 , 175313 , 212219
1829 , 1857387 , 1302845
1830 , 1095510 , 1994518
1831 , 709118 , 2610
1832 , 2603 , 1057115
1833 , 1301110 , 6759
1834 , 1826279 , 1959
1835 , 1693899 , 1937
1836 , 1717741 , 11507
1837 , 1490804 , 10722
1838 , 53415 , 5757
1839 , 893638 , 13352
1840 , 936734 , 5540
1841 , 348154 , 588
1842 , 1276152 , 8978
1843 , 1438994 , 7945
1844 , 1284234 , 1496756
1845 , 61383 , 417
1846 , 1300094 , 1921
1847 , 2042 , 12662
1848 , 1394797 , 3105
1849 , 9743 , 168030
1850 , 78816 , 756748
1851 , 1183335 , 487518
1852 , 214935 , 5689
1853 , 1385655 , 1738505
1854 , 1255207 , 10622
1855 , 429564 , 4462
1856 , 1642710 , 1286535
1857 , 121440 , 470
1858 , 834170 , 14105
1859 , 13421 , 10315
1860 , 1756521 , 4200
1861 , 1709887 , 1889556
1862 , 7798 , 65
1863 , 818512 , 13918
1864 , 1564643 , 2555
1865 , 1377270 , 2616
1866 , 199756 , 850275
1867 , 233270 , 236881
1868 , 1225111 , 678469
1869 , 1417922 , 1878808
1870 , 897472 , 1265
1871 , 158369 , 944945
1872 , 1438994 , 42884
1873 , 1091125 , 12408
1874 , 993268 , 5297
1875 , 647705 , 1200964
1876 , 1466435 , 1784
1877 , 1781348 , 1224983
1878 , 616108 , 1319191
1879 , 13931 , 412452
1880 , 1861254 , 27
1881 , 1161936 , 3662
1882 , 531318 , 1539924
1883 , 1225820 , 949861
1884 , 424192 , 330
1885 , 658802 , 878
1886 , 562443 , 767
1887 , 1771640 , 314507
1888 , 1458289 , 1733260
1889 , 61401 , 6703
1890 , 1296430 , 6035
1891 , 1209908 , 406453
1892 , 1942282 , 585601
1893 , 5049 , 1577951
1894 , 287657 , 6035
1895 , 84277 , 520215
1896 , 1468890 , 1574488
1897 , 1122319 , 14104
1898 , 1615032 , 7214
1899 , 562927 , 10224
1900 , 285593 , 9310
1901 , 2018245 , 14105
1902 , 12425 , 1304
1903 , 201823 , 10622
1904 , 1619642 , 3968
1905 , 6277 , 241678
1906 , 274777 , 875
1907 , 1090305 , 10231
1908 , 272919 , 1265
1909 , 808798 , 407528
1910 , 542656 , 7353
1911 , 582636 , 1938
1912 , 346220 , 1576564
1913 , 1223691 , 283108
1914 , 786955 , 3102
1915 , 975784 , 1894425
1916 , 813512 , 6796
1917 , 9005 , 2044235
1918 , 2010490 , 3159
1919 , 2035 , 1108362
1920 , 9419 , 1006256
1921 , 1963899 , 314154
1922 , 925834 , 7702
1923 , 1799708 , 1484
1924 , 84711 , 6778
1925 , 4636 , 1881771
1926 , 1897720 , 103715
1927 , 562296 , 199698
1928 , 1146714 , 1732809
1929 , 1402548 , 10204
1930 , 7294 , 1810115
1931 , 1263285 , 1482600
1932 , 95427 , 122805
1933 , 198419 , 369779
1934 , 1993723 , 2437
1935 , 1871881 , 443815
1936 , 115419 , 1295905
1937 , 1206374 , 1109
1938 , 634927 , 1912
1939 , 1647970 , 2046171
1940 , 1455518 , 189779
1941 , 1847744 , 139
1942 , 1323022 , 6250
1943 , 294304 , 3205
1944 , 1208629 , 346097
1945 , 1640329 , 11909
1946 , 1745943 , 9536
1947 , 400085 , 1346089
1948 , 989522 , 802
1949 , 101293 , 6714
1950 , 1215028 , 2925
1951 , 168215 , 657826
1952 , 1510031 , 577
1953 , 1945137 , 700
1954 , 6224 , 542922
1955 , 856901 , 3800
1956 , 1520477 , 1944575
1957 , 1628674 , 13788
1958 , 587039 , 6593
1959 , 2021902 , 1627268
1960 , 513406 , 934
1961 , 508910 , 616
1962 , 1291543 , 7979
1963 , 64887 , 1304
1964 , 770726 , 14069
1965 , 1378 , 887800
1966 , 1961021 , 102571
1967 , 1228404 , 6037
1968 , 13649 , 226786
1969 , 8890 , 1348615
1970 , 362857 , 4326
1971 , 1490587 , 629917
1972 , 1686651 , 195322
1973 , 1755044 , 6902
1974 , 1507771 , 8523
1975 , 1473642 , 8403
1976 , 10004 , 2636
1977 , 2042648 , 4600
1978 , 926851 , 14104
1979 , 3800 , 474209
1980 , 2040021 , 6296
1981 , 1461223 , 888718
1982 , 1232367 , 9162
1983 , 1318481 , 5086
1984 , 1882100 , 3451
1985 , 212100 , 8961
1986 , 562945 , 10550
1987 , 1655900 , 6486
1988 , 1676061 , 1975331
1989 , 902426 , 651445
1990 , 117112 , 7219
1991 , 126994 , 1489926
1992 , 12151 , 1744179
1993 , 1447781 , 2183
1994 , 618127 , 3204
1995 , 1164897 , 8999
1996 , 365994 , 12505
1997 , 2035188 , 8538
1998 , 1673548 , 9963
1999 , 324293 , 721497
2000 , 33693 , 670291
2001 , 1076577 , 11412
2002 , 570711 , 2315
2003 , 246320 , 1861254
2004 , 1420898 , 7593
2005 , 1440952 , 1304
2006 , 832925 , 3643
2007 , 1902926 , 11547
2008 , 518853 , 763063
2009 , 1497056 , 5436
2010 , 888948 , 484135
2011 , 1223691 , 2013
2012 , 990487 , 4660
2013 , 2023457 , 556498
2014 , 1178794 , 3800
2015 , 1746 , 1217403
2016 , 11013 , 6714
2017 , 1157728 , 6612
2018 , 1664508 , 2609
2019 , 938125 , 6064
2020 , 574586 , 1889
2021 , 350794 , 12675
2022 , 96552 , 1986728
2023 , 1933083 , 1227744
2024 , 1758673 , 889554
2025 , 1571 , 562084
2026 , 1873029 , 1304
2027 , 384656 , 1255215
2028 , 1654785 , 1758482
2029 , 213320 , 9952
2030 , 817588 , 6838
2031 , 1286673 , 5411
2032 , 608211 , 1990721
2033 , 1760 , 617106
2034 , 705842 , 8918
2035 , 1270045 , 14451
2036 , 1761849 , 8227
2037 , 1712219 , 984378
2038 , 1629374 , 9505
2039 , 1925999 , 10183
2040 , 1924770 , 530097
2041 , 1203913 , 13329
2042 , 1557524 , 363
2043 , 1844123 , 8981
2044 , 127298 , 1363140
2045 , 1963899 , 9131
2046 , 1588046 , 9966
2047 , 490420 , 9028
2048 , 1447243 , 2624
2049 , 1732809 , 236650
2050 , 1484738 , 1438530
2051 , 1084496 , 702277
2052 , 7920 , 8866
2053 , 858971 , 616
2054 , 1198660 , 49644
2055 , 384656 , 1847744
2056 , 636343 , 8880
2057 , 601503 , 8839
2058 , 483799 , 8404
2059 , 976828 , 33693
2060 , 1323489 , 12189
2061 , 1831511 , 1702443
2062 , 346091 , 8170
2063 , 1500602 , 6742
2064 , 1139031 , 11937
2065 , 1072656 , 241
2066 , 409182 , 959
2067 , 1235655 , 439
2068 , 1137119 , 12675
2069 , 330527 , 492195
2070 , 1331285 , 1448049
2071 , 1178047 , 3181
2072 , 812262 , 3258
2073 , 1831709 , 1304036
2074 , 4845 , 1141396
2075 , 1633917 , 1661575
2076 , 148761 , 1162
2077 , 757074 , 2808
2078 , 1444403 , 213348
